start	end	speaker	wconfidence	text
2628888	2629026	A	1.0	to
2629048	2629330	A	0.99983	be
2629400	2629774	A	0.99925	further
2629822	2630174	A	0.99987	broken
2630222	2630482	A	0.99978	down
2630536	2631140	A	0.99962	into
2631530	2632114	A	0.59856	pointer
2632162	2632326	A	0.95	and
2632348	2632674	A	0.91991	reference
2632722	2633510	A	0.43283	estates.
2634490	2634902	A	0.99943	Again,
2634956	2635126	A	0.99996	this
2635148	2635334	A	0.99956	is
2635372	2636070	A	0.985	covered
2636490	2636854	A	0.98421	in
2636892	2637590	A	0.98463	depth
2638170	2638534	A	0.98054	in
2638572	2638946	A	0.94159	Chris's
2638978	2639762	A	0.99958	papers.
2639906	2640258	A	0.65779	I'm
2640274	2640502	A	0.99977	thinking
2640556	2641186	A	0.99977	particularly
2641218	2641800	A	0.99	of
2642410	2642774	A	0.95201	free
2642812	2643062	A	0.99984	energy
2643116	2643286	A	0.99992	for
2643308	2643586	A	0.52179	generating
2643618	2643906	A	0.9966	quantum
2643938	2644790	A	0.55936	systems.
2646990	2647354	A	1.0	And
2647392	2647980	A	0.9999	again,
2648670	2648986	A	1.0	just
2649008	2649146	A	1.0	to
2649168	2649782	A	0.99996	reiterate
2649846	2650074	A	0.99945	this
2650112	2650454	A	0.99962	attention
2650502	2650810	A	0.99999	control
2650880	2651686	A	0.29897	staff
2651878	2652730	A	0.9904	compartment,
2653950	2654314	A	0.99999	which
2654352	2654506	A	1.0	is,
2654528	2654618	A	0.99999	by
2654624	2654746	A	0.97	the
2654768	2654906	A	0.99998	way,
2654928	2655114	A	1.0	very
2655152	2656010	A	0.44715	reminiscent
2656690	2657150	A	0.93	to
2657220	2657406	A	1.0	the
2657428	2657866	A	0.9959	hierarchy
2657898	2657998	A	0.99795	that
2658004	2658174	A	0.99955	was
2658212	2658554	A	0.99906	earlier,
2658602	2659006	A	0.99959	with
2659108	2659374	A	1.0	the
2659412	2660110	A	0.99688	clock
2660450	2661066	A	0.97374	arising
2661098	2661294	A	0.99875	higher
2661332	2661534	A	0.60215	up
2661572	2661678	A	0.99911	in
2661684	2661758	A	1.0	the
2661764	2662554	A	0.78532	hierarchy,
2662682	2663550	A	0.96601	deeper
2664050	2664414	A	0.99997	into
2664452	2664654	A	0.57	the
2664692	2665390	A	0.95497	layer.
2666770	2667790	A	0.8641	Likewise,
2668370	2668746	A	0.99983	whenever
2668778	2668986	A	0.99066	you're
2669018	2669274	A	0.99785	writing
2669322	2669582	A	0.99643	something
2669636	2669998	A	0.61614	into
2670084	2670874	A	0.43393	MMR,
2671002	2671198	A	0.99998	you
2671204	2671326	A	0.99887	need
2671348	2671438	A	1.0	to
2671444	2671566	A	0.99999	have
2671588	2671774	A	0.9998	that
2671812	2672298	A	0.99968	clock.
2672394	2672794	A	0.99909	Whenever
2672842	2673054	A	0.99733	you
2673092	2673534	A	0.99973	are
2673652	2674106	A	0.93824	deploying
2674138	2674794	A	0.39475	noncommunicated
2674842	2675066	A	0.5047	gear
2675098	2675462	A	0.32051	apps,
2675546	2675758	A	0.99966	you're
2675774	2675858	A	0.98672	going
2675864	2675986	A	1.0	to
2676008	2676580	A	0.99981	need
2678470	2678834	A	0.99764	an
2678872	2679182	A	0.99969	attention
2679246	2679522	A	0.99999	control
2679576	2680174	A	0.99323	compartment.
2680302	2680594	A	1.0	And
2680632	2680834	A	0.99991	we
2680872	2681026	A	0.99997	just
2681048	2681438	A	0.78936	described
2681454	2681742	A	0.99939	this
2681816	2682950	A	0.6656	operationally.
2683690	2684102	A	0.99982	If
2684156	2684374	A	0.99982	you
2684412	2684674	A	0.96997	didn't
2684722	2684886	A	0.99999	have
2684908	2685142	A	0.99959	it,
2685196	2685558	A	0.99992	then
2685644	2685846	A	1.0	the
2685868	2686198	A	0.72264	agent
2686284	2686438	A	0.99522	would
2686444	2686566	A	0.99935	not
2686588	2686774	A	0.99997	be
2686812	2686966	A	0.99994	what
2686988	2687126	A	0.99984	it
2687148	2687526	A	0.86566	is,
2687628	2687846	A	0.99973	could
2687868	2688054	A	0.99285	not
2688092	2688466	A	0.99988	deploy
2688498	2688790	A	0.99994	those
2688860	2689826	A	0.34426	noncommutative
2689938	2691030	A	0.70013	QRFs.
2692810	2693174	A	0.99736	So,
2693212	2693586	A	0.99221	marching
2693618	2694200	A	0.99902	on,
2697220	2697596	A	0.89544	we'll
2697628	2698256	A	0.99907	just
2698438	2698832	A	0.55312	end
2698886	2699104	A	0.99999	here
2699142	2699536	A	0.99985	with
2699638	2700156	A	0.81313	QRF
2700188	2700604	A	0.60706	alignment
2700652	2700912	A	0.63	and
2700966	2701184	A	0.73	the
2701222	2701376	A	0.99893	free
2701398	2701680	A	0.9999	energy
2701750	2702460	A	0.76425	principle.
2702620	2702944	A	0.99998	Just
2702982	2703088	A	1.0	a
2703094	2703264	A	0.97819	few
2703302	2703552	A	0.99667	more
2703606	2704304	A	0.99976	words.
2704502	2704816	A	0.99998	This
2704838	2705024	A	0.99999	is
2705062	2705788	A	0.92038	possibly
2705964	2706256	A	1.0	the
2706278	2706512	A	1.0	most
2706566	2706928	A	0.99993	interesting
2707014	2707760	A	0.99993	picture
2708760	2709124	A	0.98945	in
2709162	2709556	A	0.9998	this
2709658	2710512	A	0.99784	presentation
2710656	2711252	A	0.94	and
2711386	2711732	A	0.69736	just
2711786	2711956	A	0.99994	we
2711978	2712164	A	0.99998	can
2712202	2712688	A	0.99983	recall
2712784	2713430	A	0.99909	here
2714360	2714676	A	0.91	the
2714698	2715232	A	0.43739	possibilities
2715296	2715476	A	0.9995	for
2715498	2715936	A	0.12756	KrF
2715968	2716576	A	0.93689	alignment
2716688	2717012	A	1.0	and
2717066	2717670	A	0.99993	how
2718120	2718484	A	0.93403	free
2718522	2718868	A	0.99121	energy
2718954	2719204	A	0.99998	comes
2719242	2719444	A	0.99985	into
2719482	2720070	A	0.9996	play
2721340	2721704	A	0.54785	in
2721742	2722330	A	0.99976	this
2723020	2724200	A	0.98069	formalism
2726700	2727016	A	0.99994	we
2727038	2727272	A	0.99579	call
2727326	2727496	A	1.0	a
2727518	2727656	A	1.0	the
2727678	2728004	A	0.81771	trivial
2728052	2728516	A	0.99993	interaction.
2728548	2728696	A	0.97971	We
2728718	2728904	A	0.96801	call
2728942	2729144	A	0.99959	this
2729182	2729336	A	0.96	a
2729358	2730036	A	0.98658	thermal
2730148	2731240	A	0.99975	interaction.
2732640	2732908	A	1.0	And
2732914	2733036	A	0.96694	then
2733058	2733148	A	0.99998	you
2733154	2733276	A	0.99997	have
2733298	2733388	A	1.0	a
2733394	2733528	A	0.99987	bunch
2733544	2733628	A	1.0	of
2733634	2734280	A	0.91441	possibilities,
2734360	2734604	A	0.99351	right?
2734642	2734892	A	0.71	And
2734946	2735288	A	0.99975	depending
2735304	2735436	A	0.99997	on
2735458	2735788	A	0.98745	each
2735874	2736552	A	0.7493	possibility,
2736696	2736968	A	0.99984	you're
2736984	2737068	A	0.9977	going
2737074	2737196	A	1.0	to
2737218	2737404	A	0.99999	see
2737442	2737644	A	0.99999	things
2737682	2738270	A	0.87427	as
2739360	2740136	A	0.99465	noise
2740248	2740956	A	0.99993	or
2741138	2741532	A	0.99984	as
2741586	2741996	A	0.97509	in
2742098	2742364	A	1.0	the
2742402	2742652	A	0.99999	paper
2742706	2743116	A	0.99781	says,
2743218	2743496	A	0.98669	non
2743528	2744110	A	0.99923	local
2744640	2745124	A	0.74095	hidden
2745192	2746160	A	0.94466	variables.
2747540	2747856	A	1.0	The
2747878	2748112	A	0.89237	last
2748166	2748720	A	0.99996	situation
2748870	2749570	A	0.99992	is
2751860	2752176	A	0.99987	what
2752198	2752336	A	0.99999	we
2752358	2752544	A	0.99996	call
2752582	2753084	A	0.99469	alignment
2753132	2753296	A	0.99934	when
2753318	2753456	A	0.99791	we
2753478	2753904	A	0.97993	have
2754022	2754636	A	0.50036	QRFs
2754668	2754768	A	1.0	of
2754774	2754896	A	1.0	the
2754918	2755104	A	0.99999	same
2755142	2755536	A	0.99997	size,
2755638	2756124	A	0.99994	perfectly
2756172	2757040	A	0.97562	aligned.
2760120	2760624	A	0.90309	Recall,
2760672	2760788	A	1.0	I
2760794	2761350	A	0.99999	think
2764470	2764834	A	0.99987	this
2764872	2765026	A	0.99985	would
2765048	2765186	A	1.0	be
2765208	2765538	A	0.92	the
2765624	2766066	A	0.99999	situation
2766168	2766386	A	1.0	where
2766408	2766594	A	0.9998	you
2766632	2767220	A	0.99829	have
2768550	2769570	A	0.91581	noiseless
2769990	2771010	A	0.999	classical
2771610	2772322	A	0.95671	computation,
2772386	2772806	A	0.94715	right?
2772908	2773174	A	0.8424	You
2773212	2773462	A	0.57672	have
2773516	2773686	A	1.0	A
2773708	2773846	A	0.99	and
2773868	2774054	A	0.99	B
2774092	2774294	A	0.99944	just
2774332	2775270	A	0.6291	interacting.
2777210	2777960	A	0.69	And
2779770	2780278	A	0.59946	also
2780364	2780566	A	0.99979	this
2780588	2780774	A	0.99992	is
2780812	2780966	A	1.0	the
2780988	2781318	A	0.99997	situation
2781404	2782040	A	0.99664	where,
2783290	2783702	A	0.99799	correct
2783756	2783878	A	0.94608	me
2783884	2784006	A	0.9885	if
2784028	2784118	A	0.97029	I'm
2784124	2784246	A	0.99699	wrong,
2784268	2785030	A	0.9274	Daniel,
2786890	2787206	A	0.96998	this
2787228	2787462	A	0.98618	is
2787516	2788242	A	0.913	Entanglements,
2788306	2788582	A	0.97205	right?
2788636	2789634	A	0.98341	Asymptotically
2789762	2790102	A	0.99981	once
2790156	2790326	A	0.9998	all
2790348	2790486	A	1.0	the
2790508	2790798	A	0.22007	curves
2790834	2790986	A	0.99977	are
2791008	2791846	A	0.97698	aligned,
2792038	2792346	A	0.99961	you
2792368	2792554	A	0.99888	have
2792592	2793462	A	0.69062	entanglement
2793606	2793914	A	0.94	and
2793952	2794106	A	0.99921	now
2794128	2794218	A	0.99996	we
2794224	2794346	A	0.99958	can
2794368	2794598	A	0.78444	tie
2794614	2794746	A	0.56512	it
2794768	2795002	A	0.99955	back
2795056	2795660	A	0.99835	maybe
2796350	2797194	A	0.99	to
2797392	2798210	A	0.58501	Dean's
2798310	2799130	A	0.89563	earlier.
2799290	2799902	A	0.98721	So
2800036	2800286	A	0.99966	these
2800308	2800494	A	1.0	two
2800532	2801114	A	0.99969	slides
2801242	2801706	A	0.98773	conclude
2801738	2802030	A	0.8	the
2802100	2802634	A	0.99997	discussion
2802682	2802942	A	0.99992	basically
2802996	2803118	A	1.0	and
2803124	2803246	A	0.76254	then
2803268	2803406	A	0.99996	we
2803428	2803566	A	0.99998	can
2803588	2803774	A	0.99998	open
2803812	2803966	A	0.9999	it
2803988	2804560	A	0.99365	up.
2805570	2805934	A	0.99258	So
2805972	2806222	A	0.96485	given
2806276	2806590	A	0.97976	these
2806660	2807322	A	0.97209	possibilities
2807386	2807614	A	0.99998	for
2807652	2807998	A	0.99994	how
2808084	2808666	A	0.88815	QRFs
2808698	2808798	A	0.9999	can
2808804	2808926	A	0.99998	be
2808948	2809710	A	0.79284	aligned,
2810210	2810698	A	0.49137	QRFs
2810714	2811018	A	0.93918	deployed
2811034	2811166	A	0.998	by
2811188	2811546	A	0.21882	AMD
2811578	2811678	A	0.99985	can
2811684	2811806	A	0.99983	be
2811828	2812590	A	0.84978	aligned,
2813190	2813554	A	0.98	and
2813592	2814180	A	0.982	how
2815030	2815346	A	0.99999	in
2815368	2815554	A	0.99915	each
2815592	2815890	A	0.99991	situation
2815960	2816238	A	0.90608	you're
2816254	2816338	A	0.98726	going
2816344	2816418	A	1.0	to
2816424	2816546	A	1.0	get
2816568	2816894	A	0.99983	noise
2816942	2817298	A	0.77677	or
2817384	2818020	A	0.99943	whatever,
2820470	2820930	A	0.69652	then
2821000	2821294	A	1.0	what
2821352	2821960	A	0.88104	does
2822330	2822646	A	1.0	the
2822668	2822806	A	0.99886	free
2822828	2823110	A	0.99981	energy
2823180	2823682	A	0.74039	principle
2823746	2824070	A	0.99968	say
2824140	2824326	A	0.99995	in
2824348	2824678	A	0.99996	this
2824764	2825410	A	0.99991	quantum
2825490	2826230	A	0.92441	setting?
2827210	2827960	C	0.99652	Well.
2830330	2831282	A	0.6956	Minimizing
2831346	2831858	A	0.69232	variational,
2831874	2832054	A	0.62321	free
2832092	2832534	A	0.99991	energy
2832652	2832946	A	0.80128	leads
2832978	2833126	A	0.99959	you
2833148	2833286	A	1.0	to
2833308	2834230	A	0.46471	entanglements.
2835630	2836234	A	0.99069	So
2836352	2837020	A	0.9617	if
2837790	2838342	A	0.59188	theorem
2838406	2839020	A	0.99886	here,
2839630	2839946	A	0.99954	if
2839968	2840106	A	0.55706	you
2840128	2840266	A	0.66672	are
2840288	2840378	A	0.99998	in
2840384	2840506	A	1.0	the
2840528	2840854	A	0.99999	picture
2840902	2841498	A	1.0	of
2841664	2842186	A	0.85	B
2842288	2842938	A	0.99998	here
2843104	2843386	A	1.0	and
2843408	2843546	A	0.99	the
2843568	2844230	A	0.42652	QRFs
2844310	2844602	A	0.97882	are
2844656	2845530	A	0.99947	aligned,
2846350	2846666	A	0.89	a
2846688	2846826	A	0.57	and
2846848	2846986	A	1.0	B
2847008	2847146	A	0.99974	are
2847168	2847258	A	0.9863	going
2847264	2847338	A	1.0	to
2847344	2847418	A	0.99892	be
2847424	2848170	A	0.51393	intact.
2852340	2852704	A	0.99779	Now,
2852742	2852896	A	0.99998	there
2852918	2853104	A	0.92241	is
2853142	2853248	A	0.98	a
2853254	2853612	A	0.67234	tension
2853676	2853952	A	0.99999	between
2854006	2854656	A	0.99986	this
2854838	2855404	A	0.99758	tendency
2855452	2855760	A	0.99995	towards
2855830	2856796	A	0.99674	alignment
2856988	2857824	A	0.99834	as
2858022	2858384	A	0.99197	free
2858422	2858672	A	0.9979	energy
2858726	2859520	A	0.9982	principle
2861080	2861396	A	0.82214	will
2861418	2861696	A	0.99964	carry
2861728	2862164	A	0.99658	you
2862282	2862950	A	0.65	and
2864760	2865472	A	0.97636	observe
2865536	2866032	A	0.99996	reality,
2866096	2866276	A	0.99999	which
2866298	2866484	A	0.99956	is
2866522	2866724	A	0.99999	that
2866762	2866976	A	0.99945	we're
2867008	2867204	A	0.99997	not
2867242	2867396	A	0.99999	just
2867418	2867556	A	0.63	a
2867578	2868032	A	0.91497	Blob
2868096	2868420	A	1.0	of
2868490	2869488	A	0.99962	Entangled
2869664	2870400	A	0.99904	particles.
2870480	2870676	A	0.77624	There
2870698	2870980	A	0.82429	is
2871050	2871860	A	0.87722	separability
2872440	2873190	A	1.0	and
2873740	2874612	A	0.49608	systems
2874756	2875112	A	0.56947	are
2875166	2875620	A	0.85584	attention
2875700	2876040	A	0.99995	between
2876110	2876596	A	0.99891	maintaining
2876628	2877480	A	0.98662	separability
2879500	2879864	A	0.76	and
2879902	2880056	A	1.0	at
2880078	2880168	A	1.0	the
2880174	2880296	A	1.0	same
2880318	2880504	A	0.99998	time
2880542	2880744	A	0.99995	being
2880782	2881252	A	0.57032	correlated
2881316	2881736	A	0.99998	enough
2881838	2882056	A	1.0	to
2882078	2882216	A	1.0	the
2882238	2883028	A	0.78834	environment
2883204	2883544	A	0.69985	so
2883582	2883736	A	0.97914	as
2883758	2883848	A	1.0	to
2883854	2883976	A	0.99946	be
2883998	2884136	A	0.99997	able
2884158	2884632	A	1.0	to
2884766	2885204	A	0.99565	predict
2885252	2885850	A	0.85808	it.
2887200	2887516	A	0.93	And
2887538	2887676	A	0.99783	now
2887698	2887836	A	0.62502	we
2887858	2888236	A	0.99675	can
2888338	2888604	A	0.99928	maybe
2888642	2888796	A	0.99993	go
2888818	2888956	A	0.99978	into
2888978	2889164	A	0.97	a
2889202	2889404	A	0.99946	more
2889442	2890024	A	0.99682	philosophical
2890072	2890456	A	0.99993	discussion
2890488	2890972	A	0.92438	about
2891106	2891356	A	1.0	the
2891378	2891564	A	0.99891	free
2891602	2891852	A	0.99986	energy
2891906	2892700	A	0.69347	principle.
2893200	2893564	A	1.0	I
2893602	2893804	A	0.99994	should
2893842	2894092	A	0.99996	also
2894146	2894750	A	0.99966	say
2895600	2895916	A	0.99781	in
2895938	2896028	A	1.0	the
2896034	2896252	A	0.99994	last
2896306	2896860	A	0.89153	month,
2897010	2897276	A	0.99999	just
2897298	2897436	A	0.99996	like
2897458	2897596	A	1.0	I
2897618	2897804	A	0.99993	talked
2897842	2898232	A	0.99392	earlier,
2898296	2899260	A	0.46975	TRFs
2900560	2901096	A	0.82505	Lenny
2901128	2902060	A	0.32986	Suskin,
2902960	2903656	A	0.90477	whose
2903768	2904136	A	0.99387	recent
2904168	2904460	A	0.99995	paper
2904530	2904764	A	0.62662	that
2904802	2904968	A	0.98835	talks
2904984	2905116	A	0.93168	about
2905138	2905892	A	0.63796	TRF
2906056	2906348	A	0.95651	led
2906364	2906496	A	0.99999	me
2906518	2906656	A	0.99978	into
2906678	2906768	A	1.0	a
2906774	2907036	A	0.99827	rabbit
2907068	2907276	A	0.96617	hole
2907308	2907504	A	1.0	of
2907542	2907792	A	0.99989	looking
2907846	2908256	A	0.99997	into
2908358	2908672	A	0.99708	his
2908726	2909036	A	0.99535	recent
2909068	2909744	A	0.99913	work
2909942	2910544	A	0.97	and
2910662	2911036	A	0.96033	he's
2911068	2911276	A	0.99967	talked
2911318	2911428	A	1.0	a
2911434	2911556	A	0.9998	lot
2911578	2911812	A	0.99998	about
2911866	2912820	A	0.99866	complexity.
2913560	2913936	A	0.98741	I'm
2913968	2914260	A	0.81898	being
2914330	2914756	A	1.0	very
2914858	2915472	A	0.99949	speculative
2915536	2915764	A	0.99995	here,
2915802	2916390	A	0.99985	so
2917000	2917364	A	0.99987	if
2917402	2917652	A	0.99996	someone
2917706	2918116	A	0.99997	can
2918218	2918484	A	0.55159	call
2918522	2918724	A	1.0	me
2918762	2919444	A	0.99663	out,
2919642	2920004	A	0.56239	that
2920042	2920196	A	0.99965	would
2920218	2920356	A	0.99999	be
2920378	2920756	A	1.0	good
2920858	2921076	A	0.99999	in
2921098	2921236	A	1.0	the
2921258	2921872	A	0.99961	comments.
2922016	2922710	A	0.99998	But
2923160	2923572	A	0.99998	just
2923626	2924016	A	0.88614	skimming
2924048	2924304	A	0.99999	through
2924362	2924536	A	0.99999	some
2924558	2924744	A	1.0	of
2924782	2925032	A	0.99827	his
2925086	2925556	A	0.99998	papers,
2925588	2925784	A	1.0	I
2925822	2926408	A	0.99999	saw
2926574	2926904	A	0.83	a
2926942	2927444	A	0.99107	monograph
2927492	2927656	A	0.93923	in
2927678	2928164	A	0.93	2018
2928212	2928376	A	0.99999	where
2928398	2928488	A	0.99973	he
2928494	2928676	A	0.79244	talks
2928708	2928904	A	0.99991	about
2928942	2929780	A	0.99728	complexity
2929940	2930650	A	0.46	and
2931420	2931736	A	0.9999	he
2931758	2932036	A	0.99982	puts
2932068	2932360	A	0.99996	forward
2932430	2932616	A	0.67581	this
2932638	2932824	A	1.0	second
2932862	2933016	A	0.99433	law
2933038	2933224	A	0.99632	for
2933262	2934120	A	0.57503	complexity
2934780	2935144	A	0.99994	in
2935182	2935604	A	0.99997	quantum
2935652	2936036	A	0.99957	systems
2936068	2936228	A	0.81	and
2936254	2936616	A	0.80859	increased
2936648	2937608	A	0.99919	complexity.
2937784	2938412	A	1.0	And
2938546	2938796	A	0.99997	it
2938818	2938956	A	0.99998	is
2938978	2939164	A	0.99995	very
2939202	2939656	A	0.81132	reminiscent
2939688	2939836	A	1.0	of
2939858	2940056	A	0.53204	what's
2940088	2940284	A	0.99999	going
2940322	2940476	A	0.99997	on
2940498	2940732	A	0.99999	here.
2940786	2940956	A	0.99991	You
2940978	2941212	A	0.99999	have
2941266	2941436	A	0.57	a
2941458	2941864	A	0.73467	tension
2941912	2942510	A	0.99999	between
2944400	2944984	A	0.60598	systems
2945032	2945368	A	0.98084	tending
2945384	2945564	A	1.0	to
2945602	2946540	A	0.85521	entanglement
2947600	2948012	A	0.69	and
2948066	2948236	A	1.0	the
2948258	2948444	A	0.99993	other
2948482	2948636	A	0.99999	side
2948658	2948808	A	1.0	of
2948834	2948976	A	0.64	the
2948998	2949184	A	0.50569	free
2949222	2949472	A	0.99892	energy
2949526	2950012	A	0.79989	functional,
2950076	2950256	A	0.99719	if
2950278	2950416	A	0.99995	you
2950438	2950876	A	0.99684	wish,
2950988	2951504	A	0.73904	where
2951622	2952560	A	0.99835	systems
2953620	2954124	A	0.64329	increase
2954172	2954288	A	0.99882	in
2954294	2955276	A	0.632	complexity
2955468	2955776	A	0.98	and
2955798	2955936	A	0.99653	that
2955958	2956492	A	0.98141	necessarily
2956556	2957520	A	0.99767	requires
2959060	2959424	A	0.99599	that
2959462	2959664	A	0.62	A
2959702	2959808	A	1.0	and
2959814	2959936	A	1.0	B
2959958	2960144	A	0.99841	are
2960182	2960960	A	0.99458	separate.
2961640	2962004	A	0.63117	So
2962042	2962384	A	0.75114	Daniel,
2962432	2962548	A	0.99583	do
2962554	2962628	A	0.9984	you
2962634	2962756	A	0.9998	have
2962778	2963108	A	0.9999	any
2963194	2963584	A	0.94484	comments
2963632	2963796	A	0.98	at
2963818	2963956	A	0.99978	this
2963978	2964550	A	1.0	point?
2966520	2966836	B	0.9993	Yeah,
2966858	2967088	B	0.99899	there's
2967104	2967236	B	1.0	a
2967258	2967444	B	1.0	lot
